"datasetid","taxonname","variableunits","variablecontext","elementtype"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
65094,"Charcoal","number","","125-250 µm"
